;time;Autopilot state;Autopilot course;Port telegraph order;Starboard telegraph order;Port rudder order;Starboard rudder order;Starboard rudder angle;Bow thruster power order;Stern thruster power order;Distance made Good;Water depth (echo-sounder);Draft at ship bow;Draft at ship stern;Under keel clearance fwd;Under keel clearance aft;Current speed;Current direction;True wind speed;True wind direction;Relative wind speed;Relative wind direction;Significant wave height;Wave direction;Longitudinal speed through the water;Transverse speed through the water;Longitudinal speed;Transverse speed;Drift angle;Surge;Surge speed;Sway;Sway speed;Heave;Heave speed;Yaw angle;Yaw rate;Roll angle;Roll rate;Pitch angle;Pitch rate;Height above the water;Latitude;Longitude;COG;SOG;Log;Set;Drift;Transverse speed at ship's bow;Transverse speed at ship's stern;Port rudder angle;Rate of turn;Port engine RPM;Starboard engine RPM;Port propeller pitch;Starboard propeller pitch;Bow thruster gained power;Stern thruster gained power;Heading;Wind effect. Longitudinal force;Wind effect. Lateral force;Wind effect. Pitching moment;Hydrodynamics. Longitudinal force;Hydrodynamics. Lateral force;Hydrodynamics. Pitching moment;Wave effect. Longitudinal force;Wave effect. Lateral force;Wave effect. Pitching moment;Ship-Bank interaction. Longitudinal force;Ship-Bank interaction. Lateral force;Ship-Bank interaction. Pitching moment;Fender. Longitudinal force;Fender. Lateral force;Fender. Pitching moment;Total force from all the mooring lines. Longitudinal force;Total force from all the mooring lines. Lateral force;Total force from all the mooring lines. Pitching moment;Port anchor. Longitudinal force;Port anchor. Lateral force;Port anchor. Pitching moment;Starboard anchor. Longitudinal force;Starboard anchor. Lateral force;Starboard anchor. Pitching moment;Ship-Ship interaction. Longitudinal force;Ship-Ship interaction. Lateral force;Ship-Ship interaction. Pitching moment;Propeller. Longitudal force;Propeller. Lateral force;Propeller. Pitching moment;Bow thruster. Longitudinal force;Bow thruster. Lateral force;Bow thruster. Pitching moment;Stern thruster. Longitudinal force;Stern thruster. Lateral force;Stern thruster. Pitching moment;Rudders (all). Longitudal force;Rudders (all). Lateral force;Rudders (all). Pitching moment;ALPHA Ship state;ALPHA Heading;ALPHA Latitude;ALPHA Longitude;CHARLIE Ship state;CHARLIE Heading;CHARLIE Latitude;CHARLIE Longitude;BRAVO Ship state;BRAVO Heading;BRAVO Latitude;BRAVO Longitude
351;00:05:51;On;226.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;2,655.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.90;5.70;0.10;0.00;-0.06;7.58;7.58;-0.06;0.47;5.84;0.00;-0.05;0.02;0.00;0.01;0.51;-0.1;359.82;0.1;359.99;-0.0;-0.14;57.671414;11.794857;225.75;7.58;7.58;136.22;0.06;-0.03;-0.10;0.00;1.4;104.0;104.0;95.0;95.0;0.0;0.0;226.22;-2.34;-1.40;-36.62;-73.27;9.70;-362.57;0.00;0.00;0.00;0.00;-0.00;0.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.30;0.00;1.28;0.00;0.00;0.00;0.00;0.00;0.00;-1.54;2.07;-159.63;Running;269.12;57.677051;11.741051;Running;226.22;57.671414;11.794857;Running;30.23;57.600146;11.655584
352;00:05:52;On;226.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;2,663.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.90;5.70;0.10;0.00;-0.06;7.58;7.58;-0.06;0.46;5.84;0.00;-0.05;0.02;-0.00;-0.01;0.51;-0.1;359.82;0.1;359.99;-0.0;-0.15;57.671366;11.794765;225.78;7.58;7.58;136.24;0.06;-0.03;-0.09;0.00;1.3;104.0;104.0;95.0;95.0;0.0;0.0;226.24;-2.34;-1.41;-36.69;-73.28;9.55;-348.14;0.00;0.00;0.00;0.00;-0.00;0.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.40;0.00;1.31;0.00;0.00;0.00;0.00;0.00;0.00;-1.54;2.17;-166.93;Running;269.11;57.67705;11.740932;Running;226.24;57.671366;11.794765;Running;30.23;57.600225;11.65567
353;00:05:53;On;226.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;2,670.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.90;5.70;0.10;0.00;-0.06;7.58;7.58;-0.06;0.45;5.84;0.00;-0.05;0.02;0.00;-0.00;0.51;-0.1;359.83;0.1;359.99;-0.0;-0.15;57.671319;11.794673;225.81;7.58;7.58;136.26;0.06;-0.03;-0.09;0.00;1.3;104.0;104.0;95.0;95.0;0.0;0.0;226.26;-2.34;-1.41;-36.76;-73.29;9.39;-333.63;0.00;0.00;0.00;0.00;-0.00;0.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.48;0.00;1.34;0.00;0.00;0.00;0.00;0.00;0.00;-1.54;2.26;-173.91;Running;269.10;57.67705;11.740813;Running;226.26;57.671319;11.794673;Running;30.23;57.600304;11.655757
354;00:05:54;On;226.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;2,678.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.90;5.70;0.10;0.00;-0.06;7.58;7.58;-0.06;0.44;5.84;0.00;-0.05;0.02;0.00;-0.00;0.50;-0.1;359.83;0.1;359.99;-0.0;-0.15;57.671271;11.794582;225.84;7.58;7.58;136.28;0.06;-0.03;-0.09;0.00;1.2;104.0;104.0;95.0;95.0;0.0;0.0;226.28;-2.35;-1.41;-36.84;-73.30;9.23;-319.03;0.00;0.00;0.00;0.00;-0.00;0.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.43;0.00;1.38;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;2.35;-180.60;Running;269.09;57.677049;11.740694;Running;226.28;57.671271;11.794582;Running;30.23;57.600384;11.655844
355;00:05:55;On;226.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;2,686.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.90;5.70;0.10;0.00;-0.06;7.58;7.58;-0.06;0.44;5.84;0.00;-0.05;0.02;0.00;0.00;0.50;-0.1;359.83;0.1;359.99;-0.0;-0.15;57.671223;11.79449;225.87;7.58;7.58;136.30;0.06;-0.03;-0.09;0.00;1.2;104.0;104.0;95.0;95.0;0.0;0.0;226.30;-2.35;-1.42;-36.92;-73.32;9.06;-304.37;0.00;0.00;0.00;0.00;-0.00;0.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.34;0.00;1.41;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;2.43;-187.25;Running;269.07;57.677048;11.740575;Running;226.30;57.671223;11.79449;Running;30.24;57.600463;11.655931
356;00:05:56;On;226.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;2,693.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.70;0.10;0.00;-0.06;7.58;7.58;-0.06;0.43;5.84;0.00;-0.05;0.02;-0.00;-0.00;0.49;-0.1;359.83;0.1;359.99;-0.0;-0.15;57.671176;11.794398;225.90;7.58;7.58;136.32;0.06;-0.03;-0.09;0.00;1.1;104.0;104.0;95.0;95.0;0.0;0.0;226.32;-2.35;-1.42;-37.00;-73.33;8.88;-289.63;0.00;0.00;0.00;0.00;-0.00;0.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.33;0.00;1.44;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;2.51;-193.40;Running;269.05;57.677047;11.740456;Running;226.32;57.671176;11.794398;Running;30.24;57.600542;11.656018
357;00:05:57;On;226.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;2,701.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.70;0.10;0.00;-0.05;7.58;7.58;-0.05;0.42;5.85;0.00;-0.04;0.02;-0.00;-0.01;0.49;-0.1;359.83;0.1;359.99;-0.0;-0.15;57.671128;11.794307;225.93;7.58;7.58;136.34;0.05;-0.03;-0.08;0.00;1.1;104.0;104.0;95.0;95.0;0.0;0.0;226.34;-2.35;-1.42;-37.08;-73.34;8.69;-274.83;0.00;0.00;0.00;0.00;-0.00;0.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.40;0.00;1.47;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;2.58;-198.99;Running;269.02;57.677046;11.740338;Running;226.34;57.671128;11.794307;Running;30.24;57.600622;11.656105
358;00:05:58;On;226.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;2,708.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.70;0.10;0.00;-0.05;7.58;7.58;-0.05;0.41;5.85;0.00;-0.04;0.02;0.00;0.00;0.48;-0.1;359.83;0.1;359.99;-0.0;-0.15;57.671081;11.794215;225.95;7.58;7.58;136.36;0.05;-0.03;-0.08;0.00;1.1;104.0;104.0;95.0;95.0;0.0;0.0;226.36;-2.35;-1.42;-37.16;-73.36;8.51;-260.06;0.00;0.00;0.00;0.00;-0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.47;0.00;1.51;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;2.65;-204.36;Running;268.98;57.677045;11.740219;Running;226.36;57.671081;11.794215;Running;30.24;57.600701;11.656192
359;00:05:59;On;226.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;2,716.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.70;0.10;0.00;-0.05;7.58;7.58;-0.05;0.40;5.84;0.00;-0.04;0.02;-0.00;-0.00;0.47;-0.1;359.84;0.1;359.99;-0.0;-0.15;57.671033;11.794123;225.98;7.58;7.58;136.38;0.05;-0.03;-0.08;0.00;1.0;104.0;104.0;95.0;95.0;0.0;0.0;226.38;-2.35;-1.43;-37.24;-73.37;8.31;-245.31;0.00;0.00;0.00;0.00;-0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.52;0.00;1.55;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;2.72;-209.47;Running;268.93;57.677044;11.740101;Running;226.38;57.671033;11.794123;Running;30.24;57.600781;11.656279
360;00:06:00;On;226.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;2,723.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.80;0.10;0.00;-0.05;7.58;7.58;-0.05;0.39;5.84;0.00;-0.04;0.02;0.00;0.01;0.47;-0.1;359.84;0.1;359.99;-0.0;-0.15;57.670986;11.794031;226.01;7.58;7.58;136.39;0.05;-0.03;-0.08;0.00;1.0;104.0;104.0;95.0;95.0;0.0;0.0;226.39;-2.35;-1.43;-37.33;-73.38;8.11;-230.57;0.00;0.00;0.00;0.00;-0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.53;0.00;1.58;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;2.78;-214.18;Running;268.89;57.677043;11.739982;Running;226.39;57.670986;11.794031;Running;30.24;57.60086;11.656366
361;00:06:01;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,731.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.80;0.10;0.00;-0.05;7.58;7.58;-0.05;0.38;5.84;0.00;-0.04;0.02;0.00;-0.00;0.46;-0.1;359.84;0.1;359.99;-0.0;-0.15;57.670938;11.793939;226.03;7.58;7.58;136.41;0.05;-0.03;-0.07;359.00;0.9;104.0;104.0;95.0;95.0;0.0;0.0;226.41;-2.35;-1.43;-37.41;-73.40;7.91;-215.86;0.00;0.00;0.00;0.00;-0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.51;0.00;1.62;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;2.84;-218.41;Running;268.83;57.677042;11.739864;Running;226.41;57.670938;11.793939;Running;30.24;57.600939;11.656453
362;00:06:02;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,739.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.80;0.10;0.00;-0.05;7.59;7.59;-0.05;0.37;5.85;0.00;-0.04;0.02;-0.00;-0.01;0.45;-0.1;359.84;0.1;359.99;-0.0;-0.15;57.670891;11.793847;226.06;7.59;7.59;136.42;0.05;-0.03;-0.07;359.00;0.9;104.0;104.0;95.0;95.0;0.0;0.0;226.42;-2.35;-1.44;-37.50;-73.41;7.71;-201.19;0.00;0.00;0.00;0.00;-0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.50;0.00;1.65;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;2.89;-222.68;Running;268.77;57.677041;11.739745;Running;226.42;57.670891;11.793847;Running;30.24;57.601019;11.65654
363;00:06:03;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,746.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.80;0.10;0.00;-0.05;7.59;7.59;-0.05;0.36;5.85;0.00;-0.04;0.02;0.00;0.00;0.44;-0.1;359.84;0.1;359.99;-0.0;-0.15;57.670843;11.793755;226.08;7.59;7.59;136.44;0.05;-0.03;-0.07;359.00;0.8;104.0;104.0;95.0;95.0;0.0;0.0;226.44;-2.35;-1.44;-37.58;-73.42;7.50;-186.60;0.00;0.00;0.00;0.00;-0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.48;0.00;1.69;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;2.94;-226.12;Running;268.71;57.67704;11.739627;Running;226.44;57.670843;11.793755;Running;30.24;57.601098;11.656627
364;00:06:04;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,754.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.80;0.10;0.00;-0.05;7.59;7.59;-0.05;0.35;5.85;0.00;-0.04;0.02;0.00;0.01;0.43;-0.1;359.85;0.2;359.99;-0.0;-0.15;57.670796;11.793663;226.10;7.59;7.59;136.45;0.05;-0.03;-0.07;359.00;0.8;104.0;104.0;95.0;95.0;0.0;0.0;226.45;-2.35;-1.44;-37.67;-73.43;7.28;-172.11;0.00;0.00;0.00;0.00;-0.00;-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.48;0.00;1.73;0.00;0.00;0.00;0.00;0.00;0.00;-1.58;2.98;-229.59;Running;268.65;57.677039;11.739508;Running;226.45;57.670796;11.793663;Running;30.24;57.601178;11.656713
365;00:06:05;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,761.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.80;0.10;0.00;-0.04;7.59;7.59;-0.04;0.34;5.85;0.00;-0.04;0.02;0.00;0.00;0.43;-0.1;359.85;0.2;359.99;-0.0;-0.15;57.670749;11.793571;226.13;7.59;7.59;136.46;0.04;-0.03;-0.06;359.00;0.7;104.0;104.0;95.0;95.0;0.0;0.0;226.46;-2.35;-1.45;-37.75;-73.45;7.07;-157.72;0.00;0.00;0.00;0.00;-0.00;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.49;0.00;1.77;0.00;0.00;0.00;0.00;0.00;0.00;-1.58;3.02;-232.64;Running;268.58;57.677038;11.73939;Running;226.46;57.670749;11.793571;Running;30.24;57.601258;11.6568
366;00:06:06;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,769.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.80;0.10;0.00;-0.04;7.59;7.59;-0.04;0.33;5.84;0.00;-0.04;0.02;0.00;-0.00;0.42;-0.1;359.85;0.2;359.99;-0.0;-0.15;57.670701;11.793478;226.15;7.59;7.59;136.47;0.04;-0.03;-0.06;359.00;0.7;104.0;104.0;95.0;95.0;0.0;0.0;226.47;-2.35;-1.45;-37.84;-73.46;6.85;-143.46;0.00;0.00;0.00;0.00;-0.00;-0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.51;0.00;1.80;0.00;0.00;0.00;0.00;0.00;0.00;-1.58;3.06;-235.28;Running;268.52;57.677037;11.739272;Running;226.47;57.670701;11.793478;Running;30.24;57.601338;11.656887
367;00:06:07;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,777.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.91;5.80;0.10;0.00;-0.04;7.59;7.59;-0.04;0.32;5.85;0.00;-0.04;0.02;0.00;-0.00;0.41;-0.1;359.86;0.2;359.99;-0.0;-0.15;57.670654;11.793386;226.17;7.59;7.59;136.48;0.04;-0.03;-0.06;359.00;0.6;104.0;104.0;95.0;95.0;0.0;0.0;226.48;-2.35;-1.45;-37.93;-73.47;6.63;-129.35;0.00;0.00;0.00;0.00;-0.00;-0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.54;0.00;1.84;0.00;0.00;0.00;0.00;0.00;0.00;-1.58;3.08;-237.48;Running;268.46;57.677035;11.739154;Running;226.48;57.670654;11.793386;Running;30.23;57.601418;11.656974
368;00:06:08;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,784.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.92;5.90;0.10;0.00;-0.04;7.59;7.59;-0.04;0.31;5.85;0.00;-0.03;0.01;0.00;-0.00;0.40;-0.1;359.86;0.2;359.99;-0.0;-0.15;57.670606;11.793294;226.19;7.59;7.59;136.49;0.04;-0.03;-0.05;359.00;0.6;104.0;104.0;95.0;95.0;0.0;0.0;226.49;-2.35;-1.46;-38.02;-73.49;6.41;-115.39;0.00;0.00;0.00;0.00;-0.00;-0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.58;0.00;1.88;0.00;0.00;0.00;0.00;0.00;0.00;-1.58;3.11;-239.48;Running;268.39;57.677034;11.739036;Running;226.49;57.670606;11.793294;Running;30.23;57.601498;11.657061
369;00:06:09;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,792.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.92;5.90;0.10;0.00;-0.04;7.59;7.59;-0.04;0.30;5.85;0.00;-0.03;0.01;0.00;-0.00;0.39;-0.1;359.86;0.2;359.99;-0.0;-0.15;57.670559;11.793202;226.21;7.59;7.59;136.50;0.04;-0.03;-0.05;359.00;0.5;104.0;104.0;95.0;95.0;0.0;0.0;226.50;-2.35;-1.46;-38.10;-73.50;6.18;-101.62;0.00;0.00;0.00;0.00;-0.00;-0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.60;0.00;1.92;0.00;0.00;0.00;0.00;0.00;0.00;-1.58;3.13;-241.21;Running;268.33;57.677033;11.738918;Running;226.50;57.670559;11.793202;Running;30.23;57.601577;11.657148
370;00:06:10;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,799.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.92;5.90;0.10;0.00;-0.04;7.59;7.59;-0.04;0.29;5.85;0.00;-0.03;0.01;0.00;-0.00;0.38;-0.1;359.86;0.2;359.99;-0.0;-0.15;57.670512;11.793109;226.23;7.59;7.59;136.51;0.04;-0.03;-0.05;359.00;0.5;104.0;104.0;95.0;95.0;0.0;0.0;226.51;-2.35;-1.46;-38.19;-73.51;5.96;-88.01;0.00;0.00;0.00;0.00;-0.00;-0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.59;0.00;1.95;0.00;0.00;0.00;0.00;0.00;0.00;-1.58;3.15;-242.84;Running;268.27;57.677031;11.7388;Running;226.51;57.670512;11.793109;Running;30.23;57.601657;11.657235
371;00:06:11;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,807.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.92;5.90;0.10;0.00;-0.04;7.59;7.59;-0.04;0.28;5.85;0.00;-0.03;0.01;-0.00;-0.01;0.37;-0.1;359.87;0.2;359.99;-0.0;-0.15;57.670464;11.793017;226.25;7.59;7.59;136.52;0.04;-0.03;-0.05;359.00;0.4;104.0;104.0;95.0;95.0;0.0;0.0;226.52;-2.35;-1.47;-38.28;-73.52;5.73;-74.58;0.00;0.00;0.00;0.00;-0.00;-0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.54;0.00;1.99;0.00;0.00;0.00;0.00;0.00;0.00;-1.59;3.17;-244.05;Running;268.21;57.67703;11.738683;Running;226.52;57.670464;11.793017;Running;30.23;57.601737;11.657322
372;00:06:12;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,814.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.92;5.90;0.10;0.00;-0.03;7.59;7.59;-0.03;0.27;5.85;0.00;-0.03;0.01;0.00;0.01;0.35;-0.1;359.87;0.2;359.99;-0.0;-0.15;57.670417;11.792925;226.26;7.59;7.59;136.53;0.03;-0.03;-0.04;359.00;0.4;104.0;104.0;95.0;95.0;0.0;0.0;226.53;-2.35;-1.47;-38.36;-73.54;5.51;-61.34;0.00;0.00;0.00;0.00;-0.00;-0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.47;0.00;2.02;0.00;0.00;0.00;0.00;0.00;0.00;-1.59;3.18;-244.79;Running;268.15;57.677028;11.738565;Running;226.53;57.670417;11.792925;Running;30.22;57.601817;11.657408
373;00:06:13;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,822.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.92;5.90;0.10;0.00;-0.03;7.59;7.59;-0.03;0.25;5.85;0.00;-0.03;0.01;0.00;0.01;0.34;-0.1;359.87;0.2;359.99;-0.0;-0.15;57.67037;11.792832;226.28;7.59;7.59;136.53;0.03;-0.02;-0.04;359.00;0.3;104.0;104.0;95.0;95.0;0.0;0.0;226.53;-2.35;-1.47;-38.45;-73.55;5.28;-48.29;0.00;0.00;0.00;0.00;-0.00;-0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.45;0.00;2.06;0.00;0.00;0.00;0.00;0.00;0.00;-1.59;3.18;-245.19;Running;268.10;57.677027;11.738447;Running;226.53;57.67037;11.792832;Running;30.22;57.601897;11.657495
374;00:06:14;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,830.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.92;5.90;0.10;0.00;-0.03;7.59;7.59;-0.03;0.24;5.85;0.00;-0.03;0.01;0.00;-0.00;0.33;-0.1;359.88;0.2;359.99;-0.0;-0.15;57.670323;11.79274;226.30;7.59;7.59;136.54;0.03;-0.02;-0.04;359.00;0.3;104.0;104.0;95.0;95.0;0.0;0.0;226.54;-2.35;-1.48;-38.53;-73.56;5.05;-35.50;0.00;0.00;0.00;0.00;-0.00;-0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.53;0.00;2.10;0.00;0.00;0.00;0.00;0.00;0.00;-1.59;3.19;-245.91;Running;268.05;57.677025;11.738329;Running;226.54;57.670323;11.79274;Running;30.22;57.601977;11.657582
375;00:06:15;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,837.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.92;5.90;0.10;0.00;-0.03;7.59;7.59;-0.03;0.23;5.85;0.00;-0.02;0.01;0.00;0.00;0.32;-0.1;359.88;0.2;359.99;-0.0;-0.14;57.670275;11.792647;226.31;7.59;7.59;136.54;0.03;-0.02;-0.04;359.00;0.3;104.0;104.0;95.0;95.0;0.0;0.0;226.54;-2.35;-1.48;-38.62;-73.57;4.83;-22.93;0.00;0.00;0.00;0.00;0.00;-0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.63;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;-1.59;3.18;-245.22;Running;268.00;57.677024;11.738211;Running;226.54;57.670275;11.792647;Running;30.21;57.602057;11.657669
376;00:06:16;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,845.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.92;6.00;0.10;0.00;-0.03;7.59;7.59;-0.03;0.22;5.85;0.00;-0.02;0.01;0.00;0.01;0.31;-0.1;359.88;0.2;359.99;-0.0;-0.15;57.670228;11.792555;226.33;7.59;7.59;136.55;0.03;-0.02;-0.03;359.00;0.2;104.0;104.0;95.0;95.0;0.0;0.0;226.55;-2.36;-1.48;-38.70;-73.59;4.60;-10.69;0.00;0.00;0.00;0.00;0.00;-0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.61;0.00;2.17;0.00;0.00;0.00;0.00;0.00;0.00;-1.59;3.19;-245.44;Running;267.95;57.677022;11.738094;Running;226.55;57.670228;11.792555;Running;30.21;57.602137;11.657756
377;00:06:17;On;226.00;60.0;60.0;0.00;0.00;359.00;0.0;0.0;2,852.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;6.92;6.00;0.10;0.00;-0.03;7.59;7.59;-0.03;0.21;5.85;0.00;-0.02;0.01;-0.00;-0.00;0.30;-0.1;359.89;0.2;359.99;-0.0;-0.15;57.670181;11.792462;226.34;7.59;7.59;136.55;0.03;-0.02;-0.03;359.00;0.2;104.0;104.0;95.0;95.0;0.0;0.0;226.55;-2.36;-1.49;-38.79;-73.60;4.38;1.39;0.00;0.00;0.00;0.00;0.00;-0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.49;0.00;2.20;0.00;0.00;0.00;0.00;0.00;0.00;-1.59;3.18;-244.67;Running;267.91;57.67702;11.737976;Running;226.55;57.670181;11.792462;Running;30.21;57.602217;11.657843
